"campaignid","sample","count","level_1","level_2","level_3","level_4","level_5","level_6","level_7","level_8","family","genus","species","caab_code"
"Beagle_AMP_Stereo_BRUV","1",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","2",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","2",2,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","2",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","3",2,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","4",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","4",5,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","4",3,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","4",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","6",3,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","6",9,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","6",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","7",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","7",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","7",5,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","7",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","8",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","8",3,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","8",3,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","9",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","9",5,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","9",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","10",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","10",2,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","10",6,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","10",3,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","11",2,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","12",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","12",7,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","12",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","13",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","13",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","14",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","14",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","14",11,"Physical","Substrate","Unconsolidated (soft)",NA,NA,NA,NA,NA,NA,NA,NA,82001005
"Beagle_AMP_Stereo_BRUV","14",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","15",2,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","15",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","15",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","16",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","16",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","18",1,"Biota","Ascidians",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5e+07
"Beagle_AMP_Stereo_BRUV","18",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","18",9,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","18",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","21",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","21",6,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","21",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","22",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","22",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","22",4,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","22",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","23",4,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","23",3,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","24",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","24",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","25",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","25",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","25",12,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","25",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","26",1,"Biota","Ascidians",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5e+07
"Beagle_AMP_Stereo_BRUV","26",2,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","28",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","28",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","28",4,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","29",8,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","29",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","29",7,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","30",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","30",6,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","30",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","31",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","31",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","32",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","32",12,"Physical","Substrate","Unconsolidated (soft)",NA,NA,NA,NA,NA,NA,NA,NA,82001005
"Beagle_AMP_Stereo_BRUV","32",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","34",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","34",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","35",2,"Biota","Ascidians",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5e+07
"Beagle_AMP_Stereo_BRUV","35",3,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","36",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","36",3,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","36",4,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","37",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","37",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","38",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","38",3,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","38",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","38",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","39",5,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","39",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","40",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","40",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","40",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","41",3,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","41",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","42",7,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","42",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","43",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","43",5,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","43",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","44",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","44",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","44",5,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","44",3,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","46",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","46",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","46",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","47",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","47",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","47",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","48",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","48",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","48",10,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","48",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","49",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","49",9,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","49",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","50",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","51",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","51",8,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","51",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","52",3,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","52",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","52",9,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","52",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","53",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","53",13,"Physical","Substrate","Unconsolidated (soft)",NA,NA,NA,NA,NA,NA,NA,NA,82001005
"Beagle_AMP_Stereo_BRUV","53",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","55",1,"Biota","Ascidians",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5e+07
"Beagle_AMP_Stereo_BRUV","55",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","55",3,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","55",3,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","55",3,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","56",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","56",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","57",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","57",3,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","57",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","59",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","59",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","60",3,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","60",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","61",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","61",7,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","61",3,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","62",3,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","62",3,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","62",5,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","62",3,"Physical","Substrate","Consolidated (hard)",NA,NA,NA,NA,NA,NA,NA,NA,82001001
"Beagle_AMP_Stereo_BRUV","64",3,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","64",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","64",3,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","65",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","65",5,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","65",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","66",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","66",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","66",3,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","67",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","67",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","67",10,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","67",4,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","68",1,"Biota","Ascidians",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5e+07
"Beagle_AMP_Stereo_BRUV","68",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","68",6,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","68",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","71",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","71",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","71",9,"Physical","Substrate","Unconsolidated (soft)",NA,NA,NA,NA,NA,NA,NA,NA,82001005
"Beagle_AMP_Stereo_BRUV","71",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","72",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","72",3,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","72",2,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","72",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","73",1,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","73",3,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","73",1,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","75",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","75",2,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","75",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","76",1,"Biota","Ascidians",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5e+07
"Beagle_AMP_Stereo_BRUV","76",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","76",3,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","76",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","77",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","77",4,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","78",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","78",1,"Biota","Cnidaria","Corals","Black & Octocorals",NA,NA,NA,NA,NA,NA,NA,11168901
"Beagle_AMP_Stereo_BRUV","78",7,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","79",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","79",2,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","79",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","80",2,"Biota","Bryozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,2e+07
"Beagle_AMP_Stereo_BRUV","80",5,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","80",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","82",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","82",7,"Physical","Substrate","Unconsolidated (soft)",NA,NA,NA,NA,NA,NA,NA,NA,82001005
"Beagle_AMP_Stereo_BRUV","82",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","84",1,"Biota","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,1e+07
"Beagle_AMP_Stereo_BRUV","84",2,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
"Beagle_AMP_Stereo_BRUV","85",3,"Biota","Cnidaria","Hydroids",NA,NA,NA,NA,NA,NA,NA,NA,11001000
